dist_code,year,state_code,state_name,dist_name,rice_area_1000_ha,rice_production_1000_tons,rice_yield_kg_per_ha,wheat_area_1000_ha,wheat_production_1000_tons,wheat_yield_kg_per_ha,maize_area_1000_ha,maize_production_1000_tons,maize_yield_kg_per_ha,groundnut_area_1000_ha,groundnut_production_1000_tons,groundnut_yield_kg_per_ha,oilseeds_area_1000_ha,oilseeds_production_1000_tons,oilseeds_yield_kg_per_ha,cotton_area_1000_ha,cotton_production_1000_tons,cotton_yield_kg_per_ha
238,1975,16,Uttarakhand,Almorah,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.25,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1976,16,Uttarakhand,Almorah,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.26,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1977,16,Uttarakhand,Almorah,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.29,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1978,16,Uttarakhand,Almorah,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.32,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1979,16,Uttarakhand,Almorah,31.0,26.1,841.94,54.6,47.7,873.63,2.3,2.1,913.04,0.0,29.439497641314244,1026.3071195020748,0.32,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1980,16,Uttarakhand,Almorah,37.5,35.0,933.33,61.7,62.7,1016.21,2.4,2.2,916.67,0.0,29.439497641314244,1026.3071195020748,0.32,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1981,16,Uttarakhand,Almorah,35.5,35.4,997.18,65.4,77.6,1186.54,3.3,3.1,939.39,0.0,29.439497641314244,1026.3071195020748,0.39,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1982,16,Uttarakhand,Almorah,35.6,39.3,1103.93,63.8,79.5,1246.08,3.4,3.1,911.76,0.0,29.439497641314244,1026.3071195020748,0.48,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1983,16,Uttarakhand,Almorah,42.6,50.7,1190.14,70.9,74.3,1047.95,4.7,5.5,1170.21,0.0,29.439497641314244,1026.3071195020748,0.47,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1984,16,Uttarakhand,Almorah,36.7,43.6,1188.01,61.1,37.9,620.29,2.8,3.7,1321.43,0.0,29.439497641314244,1026.3071195020748,0.75,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1985,16,Uttarakhand,Almorah,35.1,37.6,1071.23,67.8,57.4,846.61,2.1,2.6,1238.1,0.0,29.439497641314244,1026.3071195020748,0.75,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1986,16,Uttarakhand,Almorah,40.7,47.7,1171.99,68.9,73.5,1066.76,2.5,3.0,1200.0,0.0,29.439497641314244,1026.3071195020748,0.75,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1987,16,Uttarakhand,Almorah,35.5,38.1,1073.24,60.2,45.8,760.8,2.0,2.0,1000.0,0.0,29.439497641314244,1026.3071195020748,0.75,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,1988,16,Uttarakhand,Almorah,38.9,42.3,1087.4,64.8,64.8,1000.0,2.2,2.5,1136.36,0.0,29.439497641314244,1026.3071195020748,0.8,0.5,625.0,0.0,14.895121857853772,257.48852610030707
238,1989,16,Uttarakhand,Almorah,41.3,45.2,1094.43,69.5,74.0,1064.75,2.7,3.2,1185.19,0.0,29.439497641314244,1026.3071195020748,0.81,0.56,691.36,0.0,14.895121857853772,257.48852610030707
238,1990,16,Uttarakhand,Almorah,37.74,43.11,1142.29,59.32,61.13,1030.51,1.8,2.14,1188.89,0.0,29.439497641314244,1026.3071195020748,0.8,0.66,825.0,0.0,14.895121857853772,257.48852610030707
238,1991,16,Uttarakhand,Almorah,37.26,45.54,1222.22,63.35,62.22,982.16,3.0,3.42,1140.0,0.0,29.439497641314244,1026.3071195020748,0.95,0.78,821.05,0.0,14.895121857853772,257.48852610030707
238,1992,16,Uttarakhand,Almorah,35.42,43.72,1234.33,60.18,59.5,988.7,2.09,2.21,1057.42,0.0,29.439497641314244,1026.3071195020748,0.95,0.7,736.84,0.0,14.895121857853772,257.48852610030707
238,1993,16,Uttarakhand,Almorah,37.35,36.67,981.79,59.76,68.79,1151.1,2.33,2.66,1141.63,0.0,29.439497641314244,1026.3071195020748,0.95,0.81,852.63,0.0,14.895121857853772,257.48852610030707
238,1994,16,Uttarakhand,Almorah,38.25,43.05,1125.49,62.62,66.22,1057.49,2.55,2.9,1137.25,0.0,29.439497641314244,1026.3071195020748,1.3,1.22,938.46,0.0,14.895121857853772,257.48852610030707
238,1995,16,Uttarakhand,Almorah,37.3,45.36,1216.09,57.55,67.03,1164.73,2.36,2.8,1186.44,0.0,29.439497641314244,1026.3071195020748,1.3,1.14,876.92,0.0,14.895121857853772,257.48852610030707
238,1996,16,Uttarakhand,Almorah,36.3,38.48,1060.06,53.73,57.81,1075.94,2.07,2.43,1173.91,0.0,29.439497641314244,1026.3071195020748,1.3,1.0,769.23,0.0,14.895121857853772,257.48852610030707
238,1997,16,Uttarakhand,Almorah,34.81,39.22,1126.69,56.02,59.7,1065.69,2.35,2.74,1165.96,0.0,29.439497641314244,1026.3071195020748,1.3,0.65,500.0,0.0,14.895121857853772,257.48852610030707
238,1998,16,Uttarakhand,Almorah,36.48,43.8,1200.66,58.03,54.46,938.48,2.45,2.59,1057.14,0.0,29.439497641314244,1026.3071195020748,1.3,0.81,623.08,0.0,14.895121857853772,257.48852610030707
238,1999,16,Uttarakhand,Almorah,39.12,45.95,1174.59,59.58,72.75,1221.05,2.73,3.35,1227.11,0.0,29.439497641314244,1026.3071195020748,1.18,0.98,830.51,0.0,14.895121857853772,257.48852610030707
238,2000,16,Uttarakhand,Almorah,34.32,46.59,1357.52,55.56,61.51,1107.09,2.31,2.93,1268.4,0.0,29.439497641314244,1026.3071195020748,1.05,0.46,438.1,0.0,14.895121857853772,257.48852610030707
238,2001,16,Uttarakhand,Almorah,34.94,43.52,1245.56,54.74,51.21,935.51,2.49,2.93,1176.71,0.0,29.439497641314244,1026.3071195020748,1.23,0.57,463.41,0.0,14.895121857853772,257.48852610030707
238,2002,16,Uttarakhand,Almorah,37.18,29.12,783.22,59.5,60.88,1023.19,2.49,1.98,795.18,0.0,29.439497641314244,1026.3071195020748,0.19,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2003,16,Uttarakhand,Almorah,38.81,32.76,844.11,67.27,70.95,1054.7,2.85,2.26,792.98,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2004,16,Uttarakhand,Almorah,34.69,40.71,1173.54,60.24,44.83,744.19,2.48,2.79,1125.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2005,16,Uttarakhand,Almorah,35.07,39.83,1135.73,59.6,77.36,1297.99,3.46,3.92,1132.95,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2006,16,Uttarakhand,Almorah,33.27,38.95,1170.72,63.86,45.07,705.76,2.19,1.46,666.67,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2007,16,Uttarakhand,Almorah,33.41,40.1,1200.24,57.62,47.86,830.61,2.55,2.65,1039.22,0.0,29.439497641314244,1026.3071195020748,0.59,0.64,1084.75,0.0,14.895121857853772,257.48852610030707
238,2008,16,Uttarakhand,Almorah,36.66,42.95,1171.58,62.37,51.23,821.39,2.77,3.0,1083.03,0.0,29.439497641314244,1026.3071195020748,0.68,0.85,1250.0,0.0,14.895121857853772,257.48852610030707
238,2009,16,Uttarakhand,Almorah,33.29,37.87,1137.58,63.9,63.94,1000.63,2.43,2.59,1065.84,0.0,29.439497641314244,1026.3071195020748,1.55,1.36,877.42,0.0,14.895121857853772,257.48852610030707
238,2010,16,Uttarakhand,Almorah,32.99,36.41,1103.67,54.83,70.26,1281.42,1.96,3.29,1678.57,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2011,16,Uttarakhand,Almorah,32.47,40.71,1253.77,51.28,57.98,1130.66,1.9,3.23,1700.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2012,16,Uttarakhand,Almorah,31.56,39.4,1248.42,52.78,73.45,1391.63,2.46,3.7,1504.07,0.03,0.03,1000.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2013,16,Uttarakhand,Almorah,29.18,38.04,1303.63,49.45,70.39,1423.46,1.96,2.43,1239.8,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2014,16,Uttarakhand,Almorah,30.03,39.7,1322.01,50.86,54.95,1080.42,2.28,2.58,1131.58,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2015,16,Uttarakhand,Almorah,31.9,39.18,1228.21,49.79,33.45,671.82,2.15,1.42,660.47,0.0,29.439497641314244,1026.3071195020748,1.42,0.93,654.93,0.0,14.895121857853772,257.48852610030707
238,2016,16,Uttarakhand,Almorah,29.64,40.74,1374.8,47.15,51.28,1087.56,2.32,2.14,922.28,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
238,2017,16,Uttarakhand,Almorah,28.79,36.67,1273.68,45.16,61.66,1365.53,2.16,2.83,1307.12,0.0,29.439497641314244,1000.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1966,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1967,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1968,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1969,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1970,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.64,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1971,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1972,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.52,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1973,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1974,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.4,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1975,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.38,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1976,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.4,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1977,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.42,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1978,16,Uttarakhand,Pithorgarh,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.2,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1979,16,Uttarakhand,Pithorgarh,26.6,21.1,793.23,43.2,42.4,981.48,4.2,4.6,1095.24,0.0,29.439497641314244,1026.3071195020748,0.2,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1980,16,Uttarakhand,Pithorgarh,27.7,26.8,967.51,41.3,53.8,1302.66,3.6,4.1,1138.89,0.0,29.439497641314244,1026.3071195020748,0.2,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1981,16,Uttarakhand,Pithorgarh,35.1,33.2,945.87,43.6,52.1,1194.95,5.3,6.0,1132.08,0.0,29.439497641314244,1026.3071195020748,0.3,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1982,16,Uttarakhand,Pithorgarh,31.1,31.8,1022.51,50.8,67.8,1334.65,5.5,7.0,1272.73,0.0,29.439497641314244,1026.3071195020748,0.45,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1983,16,Uttarakhand,Pithorgarh,39.8,45.1,1133.17,39.5,45.0,1139.24,8.3,12.6,1518.07,0.0,29.439497641314244,1026.3071195020748,0.34,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1984,16,Uttarakhand,Pithorgarh,51.5,57.1,1108.74,57.1,57.4,1005.25,6.3,9.0,1428.57,0.0,29.439497641314244,1026.3071195020748,0.44,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1985,16,Uttarakhand,Pithorgarh,29.4,32.8,1115.65,44.6,53.4,1197.31,3.7,5.0,1351.35,0.0,29.439497641314244,1026.3071195020748,0.44,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1986,16,Uttarakhand,Pithorgarh,36.8,41.0,1114.13,50.2,67.3,1340.64,3.3,3.9,1181.82,0.0,29.439497641314244,1026.3071195020748,0.44,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1987,16,Uttarakhand,Pithorgarh,34.7,35.1,1011.53,44.0,55.1,1252.27,4.6,5.5,1195.65,0.0,29.439497641314244,1026.3071195020748,0.44,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,1988,16,Uttarakhand,Pithorgarh,41.4,47.0,1135.27,48.9,65.0,1329.24,4.1,4.8,1170.73,0.0,29.439497641314244,1026.3071195020748,0.4,0.3,750.0,0.0,14.895121857853772,257.48852610030707
239,1989,16,Uttarakhand,Pithorgarh,43.7,51.4,1176.2,51.7,60.8,1176.02,5.0,6.6,1320.0,0.0,29.439497641314244,1026.3071195020748,0.5,0.36,720.0,0.0,14.895121857853772,257.48852610030707
239,1990,16,Uttarakhand,Pithorgarh,33.39,37.4,1120.1,40.24,52.55,1305.91,3.98,6.27,1575.38,0.0,29.439497641314244,1026.3071195020748,0.48,0.43,895.83,0.0,14.895121857853772,257.48852610030707
239,1991,16,Uttarakhand,Pithorgarh,30.93,37.48,1211.77,37.13,53.62,1444.12,4.46,6.85,1535.87,0.0,29.439497641314244,1026.3071195020748,0.91,0.93,1021.98,0.0,14.895121857853772,257.48852610030707
239,1992,16,Uttarakhand,Pithorgarh,34.86,43.33,1242.97,40.42,61.53,1522.27,3.61,4.61,1277.01,0.0,29.439497641314244,1026.3071195020748,0.91,0.86,945.05,0.0,14.895121857853772,257.48852610030707
239,1993,16,Uttarakhand,Pithorgarh,30.09,35.3,1173.15,35.5,53.02,1493.52,4.62,6.04,1307.36,0.04,0.02,500.0,0.91,0.86,945.05,0.0,14.895121857853772,257.48852610030707
239,1994,16,Uttarakhand,Pithorgarh,42.58,57.39,1347.82,47.83,73.43,1535.23,6.47,9.06,1400.31,0.0,29.439497641314244,1026.3071195020748,2.13,2.2,1032.86,0.0,14.895121857853772,257.48852610030707
239,1995,16,Uttarakhand,Pithorgarh,27.51,37.27,1354.78,32.11,49.83,1551.85,4.22,5.13,1215.64,0.0,29.439497641314244,1026.3071195020748,2.14,1.81,845.79,0.0,14.895121857853772,257.48852610030707
239,1996,16,Uttarakhand,Pithorgarh,30.83,39.62,1285.11,38.2,55.82,1461.26,4.09,4.45,1088.02,0.0,29.439497641314244,1026.3071195020748,2.14,1.36,635.51,0.0,14.895121857853772,257.48852610030707
239,1997,16,Uttarakhand,Pithorgarh,37.02,43.51,1175.31,44.04,65.72,1492.28,4.29,4.46,1039.63,0.0,29.439497641314244,1026.3071195020748,2.14,1.09,509.35,0.0,14.895121857853772,257.48852610030707
239,1998,16,Uttarakhand,Pithorgarh,27.18,33.88,1246.5,31.16,38.02,1220.15,3.62,3.8,1049.72,0.0,29.439497641314244,1026.3071195020748,2.14,1.14,532.71,0.0,14.895121857853772,257.48852610030707
239,1999,16,Uttarakhand,Pithorgarh,37.6,40.73,1083.24,40.79,58.72,1439.57,3.89,4.82,1239.07,0.0,29.439497641314244,1026.3071195020748,2.27,1.9,837.0,0.0,14.895121857853772,257.48852610030707
239,2000,16,Uttarakhand,Pithorgarh,34.44,40.45,1174.51,39.85,55.08,1382.18,4.52,6.05,1338.5,0.0,29.439497641314244,1026.3071195020748,3.59,1.95,543.18,0.0,14.895121857853772,257.48852610030707
239,2001,16,Uttarakhand,Pithorgarh,34.53,41.86,1212.28,40.17,57.63,1434.65,5.73,7.09,1237.35,0.0,29.439497641314244,1026.3071195020748,3.61,2.19,606.65,0.0,14.895121857853772,257.48852610030707
239,2002,16,Uttarakhand,Pithorgarh,32.54,39.8,1223.11,37.81,51.43,1360.22,4.07,4.06,997.54,0.0,29.439497641314244,1026.3071195020748,3.9,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2003,16,Uttarakhand,Pithorgarh,28.6,36.37,1271.68,35.68,45.73,1281.67,4.47,5.37,1201.34,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2004,16,Uttarakhand,Pithorgarh,32.56,42.55,1306.82,43.36,58.36,1345.94,3.89,4.69,1205.66,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2005,16,Uttarakhand,Pithorgarh,39.48,49.94,1264.94,44.4,73.11,1646.62,4.81,5.78,1201.66,0.02,0.02,1000.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2006,16,Uttarakhand,Pithorgarh,34.75,43.72,1258.13,41.54,50.58,1217.62,5.58,5.51,987.46,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2007,16,Uttarakhand,Pithorgarh,35.13,47.73,1358.67,31.14,40.94,1314.71,5.92,6.08,1027.03,0.0,29.439497641314244,1026.3071195020748,3.68,4.15,1127.72,0.0,14.895121857853772,257.48852610030707
239,2008,16,Uttarakhand,Pithorgarh,32.74,42.13,1286.81,33.55,35.18,1048.58,5.36,5.56,1037.31,0.0,29.439497641314244,1026.3071195020748,2.81,3.16,1124.56,0.0,14.895121857853772,257.48852610030707
239,2009,16,Uttarakhand,Pithorgarh,28.77,37.47,1302.4,35.93,46.94,1306.43,4.64,4.81,1036.64,0.0,29.439497641314244,1026.3071195020748,3.85,3.58,929.87,0.0,14.895121857853772,257.48852610030707
239,2010,16,Uttarakhand,Pithorgarh,29.76,35.91,1206.65,33.98,45.59,1341.67,3.64,4.06,1115.38,0.02,0.02,1000.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2011,16,Uttarakhand,Pithorgarh,28.97,36.97,1276.15,32.97,43.76,1327.27,3.8,4.25,1118.42,0.07,0.09,1285.71,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2012,16,Uttarakhand,Pithorgarh,26.21,34.18,1304.08,30.64,45.72,1492.17,4.38,5.36,1223.74,0.01,0.01,1000.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2013,16,Uttarakhand,Pithorgarh,27.01,37.7,1395.78,29.54,46.47,1573.12,3.2,5.97,1865.63,0.13,0.15,1153.85,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2014,16,Uttarakhand,Pithorgarh,26.44,33.74,1276.1,29.03,42.55,1465.73,3.65,6.94,1901.37,0.03,0.03,1000.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2015,16,Uttarakhand,Pithorgarh,26.49,35.07,1323.9,29.68,32.96,1110.51,4.02,5.12,1273.63,0.02,0.02,1000.0,2.89,2.56,885.81,0.0,14.895121857853772,257.48852610030707
239,2016,16,Uttarakhand,Pithorgarh,27.51,37.07,1347.27,29.0,47.42,1635.1,3.15,4.12,1308.16,0.01,0.01,1272.73,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
239,2017,16,Uttarakhand,Pithorgarh,26.3,33.83,1286.44,27.44,50.85,1852.93,2.75,4.15,1506.9,0.03,0.04,1400.0,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1966,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1967,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1968,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1969,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1970,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.43,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1971,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1972,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.33,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1973,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1974,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.22,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1975,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.23,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1976,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.25,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1977,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.27,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1978,16,Uttarakhand,Chamoli,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.24,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1979,16,Uttarakhand,Chamoli,17.2,19.0,1104.65,23.7,18.2,767.93,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.24,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1980,16,Uttarakhand,Chamoli,17.6,20.9,1187.5,22.7,21.6,951.54,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.24,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
